gene_id,binding_replicates,source_peak_count,max_peak_score,min_peak_fdr,replicate_ids,admitted_binding
Solyc09g065920,1,1,1.258242,0.01439,GSM989347,False
Solyc10g083220,1,2,1.256841,0.01439,GSM989347,False
Solyc10g083230,1,2,1.256841,0.01439,GSM989347,False
Solyc10g083990,1,1,1.256841,0.01439,GSM989347,False
Solyc10g084000,1,1,1.256841,0.01439,GSM989347,False
Solyc06g005650,1,1,1.256821,0.01702,GSM989347,False
Solyc06g065020,1,1,1.256821,0.02105,GSM989347,False
Solyc06g068790,1,1,1.256821,0.00949,GSM989347,False
Solyc06g068800,1,1,1.256821,0.00949,GSM989347,False
Solyc06g071990,1,1,1.256821,0.01702,GSM989347,False
Solyc06g072090,1,1,1.256821,0.00805,GSM989347,False
Solyc08g080310,1,1,1.256603,0.00949,GSM989347,False
Solyc07g043290,1,1,1.256117,0.00805,GSM989347,False
Solyc07g043300,1,1,1.256117,0.00805,GSM989347,False
Solyc07g053910,1,1,1.256117,0.01702,GSM989347,False
Solyc07g054430,1,1,1.256117,0.01702,GSM989347,False
Solyc07g065220,1,1,1.256117,0.00805,GSM989347,False
Solyc07g065230,1,1,1.256117,0.00805,GSM989347,False
Solyc07g065280,1,1,1.256117,0.00805,GSM989347,False
Solyc11g010570,1,1,1.255827,0.01161,GSM989347,False
Solyc11g071530,1,1,1.255827,0.01161,GSM989347,False
Solyc11g071540,1,1,1.255827,0.01161,GSM989347,False
Solyc01g008700,1,1,1.255251,0.02138,GSM989347,False
Solyc01g008710,1,1,1.255251,0.02138,GSM989347,False
Solyc01g065690,1,1,1.255251,0.02138,GSM989347,False
Solyc01g090700,1,1,1.255251,0.02138,GSM989347,False
Solyc01g090710,1,1,1.255251,0.02138,GSM989347,False
Solyc01g091200,1,2,1.255251,0.02138,GSM989347,False
Solyc01g100670,1,1,1.255251,0.02138,GSM989347,False
Solyc01g100680,1,1,1.255251,0.02138,GSM989347,False
Solyc01g100690,1,1,1.255251,0.02138,GSM989347,False
Solyc01g111560,1,1,1.255251,0.02138,GSM989347,False
Solyc04g008230,1,1,1.254158,0.00805,GSM989347,False
Solyc04g012170,1,1,1.254158,0.01702,GSM989347,False
Solyc04g054890,1,1,1.254158,0.01702,GSM989347,False
Solyc04g071140,1,1,1.254158,0.01702,GSM989347,False
Solyc04g077590,1,1,1.254158,0.01702,GSM989347,False
Solyc04g082140,1,1,1.254158,0.01702,GSM989347,False
Solyc04g082150,1,1,1.254158,0.01702,GSM989347,False
Solyc03g019960,1,1,1.253232,0.03862,GSM989349,False
Solyc03g034380,1,1,1.253232,0.03862,GSM989349,False
Solyc03g082930,1,1,1.253232,0.03862,GSM989349,False
Solyc03g082940,1,1,1.253232,0.03862,GSM989349,False
Solyc03g083400,1,1,1.253232,0.0386,GSM989349,False
Solyc03g096960,1,1,1.253232,0.03862,GSM989349,False
Solyc03g098240,1,1,1.253232,0.03862,GSM989349,False
Solyc03g114030,1,1,1.253232,0.03177,GSM989349,False
Solyc03g115520,1,1,1.253232,0.03862,GSM989349,False
Solyc03g115530,1,1,1.253232,0.03862,GSM989349,False
Solyc03g118480,1,1,1.253232,0.03862,GSM989349,False
Solyc03g118490,1,1,1.253232,0.03862,GSM989349,False
Solyc03g123710,1,1,1.253232,0.03862,GSM989349,False
Solyc03g123720,1,1,1.253232,0.03862,GSM989349,False
Solyc03g123730,1,1,1.253232,0.03862,GSM989349,False
Solyc02g065170,1,1,1.248196,0.02579,GSM989347,False
Solyc02g069290,1,1,1.248196,0.01119,GSM989347,False
Solyc02g076850,1,1,1.248196,0.02579,GSM989347,False
Solyc02g079230,1,1,1.248196,0.0078,GSM989347,False
Solyc02g083610,1,1,1.248196,0.02579,GSM989347,False
Solyc02g083620,1,1,1.248196,0.02579,GSM989347,False
Solyc02g087710,1,1,1.248196,0.01119,GSM989347,False
Solyc02g087730,1,1,1.248196,0.01119,GSM989347,False
Solyc02g090980,1,1,1.248196,0.02579,GSM989347,False
Solyc01g068250,1,1,1.247659,0.03517,GSM989349,False
Solyc01g068500,1,1,1.247659,0.04612,GSM989349,False
Solyc01g090270,1,1,1.247659,0.04612,GSM989349,False
Solyc01g099600,1,1,1.247659,0.04612,GSM989349,False
Solyc01g099610,1,1,1.247659,0.04612,GSM989349,False
Solyc00g104210,1,1,1.246896,0.04728,GSM989347,False
Solyc00g104310,1,1,1.246896,0.04728,GSM989347,False
Solyc00g300730,1,1,1.246896,0.04728,GSM989347,False
Solyc12g007220,1,1,1.246473,0.01161,GSM989347,False
Solyc12g010830,1,1,1.246473,0.01161,GSM989347,False
Solyc12g010840,1,1,1.246473,0.01161,GSM989347,False
Solyc12g043120,1,1,1.246473,0.01161,GSM989347,False
Solyc05g012040,1,1,1.240619,0.04612,GSM989349,False
Solyc07g042080,1,1,1.240501,0.04612,GSM989349,False
Solyc07g052060,1,1,1.240501,0.04612,GSM989349,False
Solyc03g071700,1,1,1.240058,0.02138,GSM989347,False
Solyc06g009320,1,1,1.236477,0.03154,GSM989349,False
Solyc06g009340,1,1,1.236477,0.03154,GSM989349,False
Solyc06g050980,1,1,1.236477,0.03154,GSM989349,False
Solyc06g069420,1,1,1.236477,0.03154,GSM989349,False
Solyc06g071100,1,1,1.236477,0.03154,GSM989349,False
Solyc06g074380,1,1,1.236477,0.03154,GSM989349,False
Solyc06g074950,1,1,1.236477,0.03154,GSM989349,False
Solyc06g083840,1,1,1.236477,0.03154,GSM989349,False
Solyc06g083850,1,1,1.236477,0.03154,GSM989349,False
Solyc05g009330,1,1,1.234245,0.00949,GSM989347,False
Solyc05g009340,1,1,1.234245,0.00949,GSM989347,False
Solyc05g009350,1,1,1.234245,0.00949,GSM989347,False
Solyc05g013060,1,1,1.234245,0.01702,GSM989347,False
Solyc05g053500,1,1,1.234245,0.01702,GSM989347,False
Solyc09g005310,1,1,1.233744,0.04612,GSM989349,False
Solyc09g064530,1,1,1.233744,0.04612,GSM989349,False
Solyc02g021230,1,1,1.229618,0.0386,GSM989349,False
Solyc02g063160,1,1,1.229618,0.03862,GSM989349,False
Solyc02g064860,1,1,1.229618,0.03177,GSM989349,False
Solyc02g064870,1,1,1.229618,0.03177,GSM989349,False
Solyc02g068120,1,1,1.229618,0.0386,GSM989349,False
Solyc02g068130,1,1,1.229618,0.0386,GSM989349,False
Solyc02g071430,1,1,1.229618,0.03862,GSM989349,False
Solyc02g084370,1,1,1.229618,0.03862,GSM989349,False
Solyc02g092650,1,1,1.229618,0.03862,GSM989349,False
Solyc02g092660,1,1,1.229618,0.03862,GSM989349,False
Solyc02g093770,1,1,1.229618,0.03862,GSM989349,False
Solyc02g093780,1,1,1.229618,0.03862,GSM989349,False
Solyc02g094360,1,1,1.229618,0.03862,GSM989349,False
Solyc08g065210,1,1,1.227354,0.03125,GSM989349,False
Solyc08g068070,1,1,1.227354,0.04612,GSM989349,False
Solyc08g078990,1,1,1.227354,0.03517,GSM989349,False
Solyc09g008560,1,1,1.226786,0.00949,GSM989347,False
Solyc09g011660,1,1,1.226786,0.01702,GSM989347,False
Solyc09g011670,1,1,1.226786,0.01702,GSM989347,False
Solyc09g014370,1,1,1.226786,0.01702,GSM989347,False
Solyc09g014380,1,1,1.226786,0.01702,GSM989347,False
Solyc09g066360,1,1,1.226786,0.01702,GSM989347,False
Solyc09g082050,1,1,1.226786,0.00805,GSM989347,False
Solyc09g089930,1,1,1.226786,0.01702,GSM989347,False
Solyc11g005660,1,1,1.226399,0.03993,GSM989348,False
Solyc11g005670,1,1,1.226399,0.03993,GSM989348,False
Solyc10g005910,1,1,1.22542,0.01702,GSM989347,False
Solyc10g005920,1,1,1.22542,0.01702,GSM989347,False
Solyc10g006140,1,1,1.22542,0.00805,GSM989347,False
Solyc10g008410,1,1,1.22542,0.01702,GSM989347,False
Solyc10g017980,1,1,1.22542,0.01702,GSM989347,False
Solyc10g083320,1,1,1.22542,0.01702,GSM989347,False
Solyc10g083330,1,1,1.22542,0.01702,GSM989347,False
Solyc12g044260,1,1,1.225236,0.04612,GSM989349,False
Solyc12g044270,1,1,1.225236,0.04612,GSM989349,False
Solyc12g097060,1,1,1.225236,0.03517,GSM989349,False
Solyc11g005560,1,1,1.225197,0.01439,GSM989347,False
Solyc11g011110,1,1,1.225197,0.01439,GSM989347,False
Solyc11g011120,1,1,1.225197,0.01439,GSM989347,False
Solyc11g011990,1,1,1.225197,0.01439,GSM989347,False
Solyc11g066360,1,1,1.225197,0.01439,GSM989347,False
Solyc11g069950,1,1,1.225197,0.01032,GSM989347,False
Solyc06g008610,1,1,1.224594,0.02138,GSM989347,False
Solyc08g007810,1,1,1.224382,0.02138,GSM989347,False
Solyc08g067100,1,1,1.224382,0.02138,GSM989347,False
Solyc08g079630,1,1,1.224382,0.02138,GSM989347,False
Solyc08g079640,1,1,1.224382,0.02138,GSM989347,False
Solyc08g080180,1,1,1.224382,0.00972,GSM989347,False
Solyc07g026650,1,1,1.223909,0.02138,GSM989347,False
Solyc07g066170,1,1,1.223909,0.02138,GSM989347,False
Solyc07g066180,1,1,1.223909,0.02138,GSM989347,False
Solyc10g009420,1,1,1.223608,0.04054,GSM989349,False
Solyc11g005780,1,1,1.222767,0.04612,GSM989349,False
Solyc11g006720,1,1,1.222767,0.03125,GSM989349,False
Solyc11g013490,1,1,1.222767,0.04612,GSM989349,False
Solyc11g064930,1,1,1.222767,0.04612,GSM989349,False
Solyc01g096510,1,1,1.222218,0.02579,GSM989347,False
Solyc01g096520,1,1,1.222218,0.02579,GSM989347,False
Solyc01g096750,1,1,1.222218,0.01119,GSM989347,False
Solyc01g097790,1,1,1.222218,0.02579,GSM989347,False
Solyc01g100320,1,1,1.222218,0.02579,GSM989347,False
Solyc01g100330,1,1,1.222218,0.02579,GSM989347,False
Solyc04g076080,1,1,1.222,0.02138,GSM989347,False
Solyc04g076090,1,1,1.222,0.02138,GSM989347,False
Solyc04g005520,1,1,1.220809,0.04612,GSM989349,False
Solyc04g005530,1,1,1.220809,0.04612,GSM989349,False
Solyc04g005540,1,1,1.220809,0.04612,GSM989349,False
Solyc04g009900,1,1,1.220809,0.04612,GSM989349,False
Solyc12g099500,1,1,1.216072,0.01439,GSM989347,False
Solyc02g081540,1,1,1.214461,0.01372,GSM989347,False
Solyc02g081550,1,1,1.214461,0.01372,GSM989347,False
Solyc02g088610,1,1,1.214461,0.01372,GSM989347,False
Solyc02g088620,1,1,1.214461,0.01372,GSM989347,False
Solyc02g089110,1,1,1.214461,0.03175,GSM989347,False
Solyc02g089120,1,1,1.214461,0.03175,GSM989347,False
Solyc02g090990,1,1,1.214461,0.03175,GSM989347,False
Solyc02g094230,1,1,1.214461,0.03175,GSM989347,False
Solyc02g094240,1,1,1.214461,0.03175,GSM989347,False
Solyc02g094250,1,1,1.214461,0.03175,GSM989347,False
Solyc03g083620,1,1,1.212805,0.03517,GSM989349,False
Solyc03g116320,1,1,1.212805,0.04612,GSM989349,False
Solyc03g118540,1,1,1.212805,0.03517,GSM989349,False
Solyc04g082900,1,1,1.209018,0.03993,GSM989348,False
Solyc04g082910,1,1,1.209018,0.03993,GSM989348,False
Solyc04g082920,1,1,1.209018,0.03993,GSM989348,False
Solyc03g019860,1,1,1.207425,0.02579,GSM989347,False
Solyc03g078370,1,1,1.207425,0.02579,GSM989347,False
Solyc03g113420,1,1,1.207425,0.01119,GSM989347,False
Solyc03g115230,1,1,1.207425,0.01119,GSM989347,False
Solyc03g117850,1,1,1.207425,0.02579,GSM989347,False
Solyc03g117860,1,1,1.207425,0.02579,GSM989347,False
Solyc03g119000,1,1,1.207425,0.02579,GSM989347,False
Solyc03g120470,1,1,1.207425,0.0078,GSM989347,False
Solyc03g120530,1,1,1.207425,0.02579,GSM989347,False
Solyc03g121570,1,1,1.207425,0.02579,GSM989347,False
Solyc03g121900,1,1,1.207425,0.02579,GSM989347,False
Solyc03g121910,1,1,1.207425,0.02579,GSM989347,False
Solyc03g121920,1,1,1.207425,0.02579,GSM989347,False
Solyc03g121990,1,1,1.207425,0.00999,GSM989347,False
Solyc01g007050,1,1,1.206071,0.04054,GSM989349,False
Solyc01g007060,1,1,1.206071,0.04054,GSM989349,False
Solyc01g079360,1,1,1.206071,0.04054,GSM989349,False
Solyc01g079370,1,1,1.206071,0.04054,GSM989349,False
Solyc01g095990,1,1,1.206071,0.04054,GSM989349,False
Solyc01g109130,1,1,1.206071,0.04054,GSM989349,False
Solyc05g005690,1,1,1.202597,0.01991,GSM989347,False
Solyc05g006650,1,1,1.202597,0.02138,GSM989347,False
Solyc05g010630,1,1,1.202597,0.02138,GSM989347,False
Solyc05g010640,1,1,1.202597,0.02138,GSM989347,False
Solyc05g052030,1,1,1.202597,0.01023,GSM989347,False
Solyc07g064760,1,1,1.200189,0.03993,GSM989348,False
Solyc07g064770,1,1,1.200189,0.03993,GSM989348,False
Solyc07g064780,1,1,1.200189,0.03993,GSM989348,False
Solyc07g062400,1,1,1.199151,0.04267,GSM989349,False
Solyc06g007770,1,1,1.197837,0.03862,GSM989349,False
Solyc06g036640,1,1,1.197837,0.03862,GSM989349,False
Solyc06g066210,1,1,1.197837,0.03862,GSM989349,False
Solyc06g066220,1,1,1.197837,0.03862,GSM989349,False
Solyc06g073960,1,1,1.197837,0.03862,GSM989349,False
Solyc06g075720,1,1,1.197837,0.03862,GSM989349,False
Solyc06g082840,1,1,1.197837,0.03862,GSM989349,False
Solyc06g082850,1,1,1.197837,0.03862,GSM989349,False
Solyc09g007760,1,1,1.19533,0.00972,GSM989347,False
Solyc09g007770,1,1,1.19533,0.00972,GSM989347,False
Solyc09g008930,1,1,1.19533,0.00972,GSM989347,False
Solyc09g011480,1,1,1.19533,0.02138,GSM989347,False
Solyc09g074210,1,2,1.19533,0.02138,GSM989347,False
Solyc09g090100,1,1,1.19533,0.02138,GSM989347,False
Solyc09g091530,1,1,1.19533,0.01023,GSM989347,False
Solyc11g010220,1,1,1.194567,0.00805,GSM989347,False
Solyc11g010230,1,1,1.194567,0.00805,GSM989347,False
Solyc11g066320,1,1,1.194567,0.02105,GSM989347,False
Solyc11g066610,1,1,1.194567,0.01702,GSM989347,False
Solyc09g047890,1,1,1.192619,0.04054,GSM989349,False
Solyc09g047900,1,1,1.192619,0.04054,GSM989349,False
Solyc06g043080,1,1,1.192368,0.02579,GSM989347,False
Solyc06g074460,1,1,1.192368,0.02579,GSM989347,False
Solyc06g074470,1,1,1.192368,0.02579,GSM989347,False
Solyc06g074480,1,1,1.192368,0.02579,GSM989347,False
Solyc08g005490,1,1,1.192162,0.00999,GSM989347,False
Solyc08g075990,1,1,1.192162,0.02579,GSM989347,False
Solyc08g076000,1,1,1.192162,0.02579,GSM989347,False
Solyc08g076450,1,1,1.192162,0.01914,GSM989347,False
Solyc08g076460,1,1,1.192162,0.01914,GSM989347,False
Solyc08g080400,1,1,1.192162,0.02579,GSM989347,False
Solyc08g081610,1,1,1.192162,0.00999,GSM989347,False
Solyc07g054560,1,1,1.191701,0.02579,GSM989347,False
Solyc02g070010,1,1,1.189953,0.04612,GSM989349,False
Solyc02g070020,1,1,1.189953,0.04612,GSM989349,False
Solyc02g070440,1,1,1.189953,0.04612,GSM989349,False
Solyc02g071090,1,1,1.189953,0.03517,GSM989349,False
Solyc02g077660,1,1,1.189953,0.03517,GSM989349,False
Solyc02g083180,1,1,1.189953,0.04612,GSM989349,False
Solyc02g083190,1,1,1.189953,0.04612,GSM989349,False
Solyc02g091660,1,1,1.189953,0.04612,GSM989349,False
Solyc04g007890,1,1,1.189843,0.01914,GSM989347,False
Solyc04g025890,1,1,1.189843,0.02579,GSM989347,False
Solyc04g025900,1,1,1.189843,0.02579,GSM989347,False
Solyc04g055170,1,1,1.189843,0.01119,GSM989347,False
Solyc04g055180,1,1,1.189843,0.01119,GSM989347,False
Solyc04g077420,1,1,1.189843,0.02579,GSM989347,False
Solyc04g077430,1,1,1.189843,0.02579,GSM989347,False
Solyc04g079310,1,1,1.189843,0.02579,GSM989347,False
Solyc04g079340,1,2,1.189843,0.02579,GSM989347,False
Solyc04g079360,1,1,1.189843,0.02579,GSM989347,False
Solyc04g079540,1,1,1.189843,0.01119,GSM989347,False
Solyc04g079550,1,1,1.189843,0.01119,GSM989347,False
Solyc04g081360,1,1,1.189843,0.02579,GSM989347,False
Solyc04g081370,1,1,1.189843,0.02579,GSM989347,False
Solyc01g010010,1,1,1.189185,0.03175,GSM989347,False
Solyc01g010020,1,1,1.189185,0.03175,GSM989347,False
Solyc01g066570,1,1,1.189185,0.03175,GSM989347,False
Solyc01g067550,1,1,1.189185,0.03175,GSM989347,False
Solyc01g079160,1,1,1.189185,0.00693,GSM989347,False
Solyc01g080400,1,1,1.189185,0.03175,GSM989347,False
Solyc01g091690,1,1,1.189185,0.03175,GSM989347,False
Solyc01g091740,1,1,1.189185,0.03175,GSM989347,False
Solyc01g094800,1,1,1.189185,0.01372,GSM989347,False
Solyc01g095370,1,1,1.189185,0.03175,GSM989347,False
Solyc01g098730,1,1,1.189185,0.03175,GSM989347,False
Solyc01g099570,1,1,1.189185,0.03175,GSM989347,False
Solyc01g100130,1,1,1.189185,0.03175,GSM989347,False
Solyc01g100570,1,1,1.189185,0.01372,GSM989347,False
Solyc01g100580,1,1,1.189185,0.01372,GSM989347,False
Solyc01g103390,1,1,1.189185,0.03175,GSM989347,False
Solyc01g103400,1,1,1.189185,0.03175,GSM989347,False
Solyc01g104670,1,1,1.189185,0.01372,GSM989347,False
Solyc01g107180,1,1,1.189185,0.03175,GSM989347,False
Solyc01g110120,1,1,1.189185,0.03175,GSM989347,False
Solyc06g008310,1,1,1.187348,0.04979,GSM989348,False
Solyc08g079750,1,1,1.186442,0.04054,GSM989349,False
Solyc12g005960,1,1,1.18567,0.00805,GSM989347,False
Solyc12g006980,1,1,1.18567,0.01053,GSM989347,False
Solyc12g056510,1,1,1.18567,0.01702,GSM989347,False
Solyc12g089140,1,1,1.18567,0.01702,GSM989347,False
Solyc12g096550,1,1,1.18567,0.01702,GSM989347,False
Solyc12g096560,1,1,1.18567,0.01702,GSM989347,False
Solyc12g099170,1,1,1.18567,0.01702,GSM989347,False
Solyc12g099180,1,1,1.18567,0.01702,GSM989347,False
Solyc12g099590,1,1,1.184394,0.03312,GSM989349,False
Solyc12g099600,1,1,1.184394,0.03312,GSM989349,False
Solyc12g100310,1,1,1.184394,0.03312,GSM989349,False
Solyc12g100320,1,1,1.184394,0.03312,GSM989349,False
Solyc12g100330,1,1,1.184394,0.03312,GSM989349,False
Solyc10g081110,1,1,1.181414,0.04709,GSM989349,False
Solyc02g069180,1,1,1.180726,0.03815,GSM989347,False
Solyc02g069560,1,1,1.180726,0.03815,GSM989347,False
Solyc02g069570,1,1,1.180726,0.03815,GSM989347,False
Solyc02g077870,1,1,1.180726,0.01761,GSM989347,False
Solyc02g077880,1,1,1.180726,0.01761,GSM989347,False
Solyc02g083700,1,1,1.180726,0.03815,GSM989347,False
Solyc02g086490,1,1,1.180726,0.03815,GSM989347,False
Solyc02g086500,1,1,1.180726,0.03815,GSM989347,False
Solyc02g086940,1,1,1.180726,0.03815,GSM989347,False
Solyc02g086950,1,1,1.180726,0.03815,GSM989347,False
Solyc02g090610,1,1,1.180726,0.01761,GSM989347,False
Solyc02g091730,1,1,1.180726,0.03815,GSM989347,False
Solyc02g091740,1,1,1.180726,0.03815,GSM989347,False
Solyc03g007430,1,2,1.174792,0.03175,GSM989347,False
Solyc03g058150,1,1,1.174792,0.03175,GSM989347,False
Solyc03g078400,1,1,1.174792,0.03175,GSM989347,False
Solyc03g083030,1,1,1.174792,0.03175,GSM989347,False
Solyc03g096860,1,1,1.174792,0.01945,GSM989347,False
Solyc03g111290,1,1,1.174792,0.03175,GSM989347,False
Solyc03g112090,1,1,1.174792,0.03175,GSM989347,False
Solyc03g114850,1,1,1.174792,0.03175,GSM989347,False
Solyc03g116830,1,1,1.174792,0.03175,GSM989347,False
Solyc03g116840,1,1,1.174792,0.03175,GSM989347,False
Solyc03g117360,1,1,1.174792,0.03175,GSM989347,False
Solyc03g097680,1,1,1.172379,0.04054,GSM989349,False
Solyc01g006220,1,1,1.164482,0.03314,GSM989349,False
Solyc01g006230,1,1,1.164482,0.03314,GSM989349,False
Solyc01g009320,1,1,1.164482,0.04687,GSM989349,False
Solyc01g096220,1,1,1.164482,0.04687,GSM989349,False
Solyc01g102960,1,1,1.164482,0.04687,GSM989349,False
Solyc01g102970,1,1,1.164482,0.04687,GSM989349,False
Solyc01g109980,1,1,1.164482,0.04687,GSM989349,False
Solyc01g109990,1,1,1.164482,0.04687,GSM989349,False
Solyc11g006290,1,1,1.163937,0.01023,GSM989347,False
Solyc11g010700,1,1,1.163937,0.02138,GSM989347,False
Solyc11g071740,1,3,1.163937,0.02138,GSM989347,False
Solyc11g071750,1,3,1.163937,0.02138,GSM989347,False
Solyc11g072470,1,1,1.163937,0.01991,GSM989347,False
Solyc09g005140,1,1,1.163874,0.01914,GSM989347,False
Solyc09g005150,1,1,1.163874,0.01914,GSM989347,False
Solyc09g007100,1,1,1.163874,0.01119,GSM989347,False
Solyc09g008350,1,1,1.163874,0.02579,GSM989347,False
Solyc09g008460,1,1,1.163874,0.00999,GSM989347,False
Solyc09g008470,1,1,1.163874,0.00999,GSM989347,False
Solyc09g082210,1,1,1.163874,0.02579,GSM989347,False
Solyc09g082980,1,1,1.163874,0.01914,GSM989347,False
Solyc09g097870,1,2,1.163874,0.02409,GSM989347,False
Solyc07g039300,1,1,1.162683,0.04979,GSM989348,False
Solyc10g009260,1,1,1.162578,0.01119,GSM989347,False
Solyc10g009380,1,1,1.162578,0.02579,GSM989347,False
Solyc10g009390,1,1,1.162578,0.02579,GSM989347,False
Solyc10g079080,1,1,1.162578,0.02579,GSM989347,False
Solyc10g079090,1,1,1.162578,0.02579,GSM989347,False
Solyc10g079920,1,1,1.162578,0.01119,GSM989347,False
Solyc10g081140,1,1,1.162578,0.00999,GSM989347,False
Solyc10g081150,1,1,1.162578,0.00999,GSM989347,False
Solyc10g084240,1,1,1.162578,0.02579,GSM989347,False
Solyc06g008230,1,1,1.160142,0.03175,GSM989347,False
Solyc06g050510,1,1,1.160142,0.03175,GSM989347,False
Solyc06g064840,1,1,1.160142,0.03175,GSM989347,False
Solyc06g068550,1,1,1.160142,0.03175,GSM989347,False
Solyc06g074010,1,1,1.160142,0.03175,GSM989347,False
Solyc06g075610,1,1,1.160142,0.03175,GSM989347,False
Solyc08g005010,1,1,1.159941,0.03175,GSM989347,False
Solyc08g005020,1,1,1.159941,0.03175,GSM989347,False
Solyc08g005920,1,1,1.159941,0.00693,GSM989347,False
Solyc08g005930,1,1,1.159941,0.00693,GSM989347,False
Solyc08g005940,1,1,1.159941,0.00693,GSM989347,False
Solyc08g007790,1,1,1.159941,0.03175,GSM989347,False
Solyc08g023440,1,1,1.159941,0.03175,GSM989347,False
Solyc08g074470,1,1,1.159941,0.00693,GSM989347,False
Solyc08g075010,1,1,1.159941,0.01372,GSM989347,False
Solyc08g076950,1,1,1.159941,0.01376,GSM989347,False
Solyc08g077120,1,1,1.159941,0.03175,GSM989347,False
Solyc08g077140,1,1,1.159941,0.03175,GSM989347,False
Solyc08g081000,1,1,1.159941,0.03175,GSM989347,False
Solyc08g082930,1,1,1.159941,0.03175,GSM989347,False
Solyc08g082940,1,1,1.159941,0.03175,GSM989347,False
Solyc07g006590,1,1,1.159493,0.01372,GSM989347,False
Solyc07g051950,1,1,1.159493,0.01372,GSM989347,False
Solyc07g062660,1,1,1.159493,0.01372,GSM989347,False
Solyc07g062670,1,1,1.159493,0.01372,GSM989347,False
Solyc06g007620,1,1,1.159197,0.04612,GSM989349,False
Solyc06g051750,1,1,1.159197,0.04612,GSM989349,False
Solyc06g061180,1,1,1.159197,0.03125,GSM989349,False
Solyc06g064500,1,1,1.159197,0.04612,GSM989349,False
Solyc06g065090,1,1,1.159197,0.04612,GSM989349,False
Solyc06g065100,1,1,1.159197,0.04612,GSM989349,False
Solyc06g065180,1,1,1.159197,0.04612,GSM989349,False
Solyc06g066000,1,1,1.159197,0.03517,GSM989349,False
Solyc06g066010,1,1,1.159197,0.03517,GSM989349,False
Solyc06g068060,1,1,1.159197,0.04612,GSM989349,False
Solyc06g068070,1,1,1.159197,0.04612,GSM989349,False
Solyc06g070950,1,1,1.159197,0.04612,GSM989349,False
Solyc06g070960,1,1,1.159197,0.04612,GSM989349,False
Solyc06g073470,1,1,1.159197,0.04612,GSM989349,False
Solyc06g073480,1,1,1.159197,0.04612,GSM989349,False
Solyc06g075830,1,1,1.159197,0.04612,GSM989349,False
Solyc06g075840,1,1,1.159197,0.04612,GSM989349,False
Solyc06g083260,1,1,1.159197,0.04612,GSM989349,False
Solyc06g083270,1,1,1.159197,0.04612,GSM989349,False
Solyc06g083280,1,1,1.159197,0.04612,GSM989349,False
Solyc06g083310,1,1,1.159197,0.04612,GSM989349,False
Solyc06g083320,1,1,1.159197,0.04612,GSM989349,False
Solyc05g054070,1,1,1.157911,0.04687,GSM989349,False
Solyc05g054080,1,1,1.157911,0.04687,GSM989349,False
Solyc07g008170,1,1,1.157801,0.03314,GSM989349,False
Solyc04g015340,1,1,1.157685,0.01372,GSM989347,False
Solyc04g050040,1,1,1.157685,0.03175,GSM989347,False
Solyc04g072750,1,1,1.157685,0.01372,GSM989347,False
Solyc04g072760,1,1,1.157685,0.01372,GSM989347,False
Solyc04g079710,1,1,1.157685,0.01372,GSM989347,False
Solyc01g008600,1,1,1.156152,0.03815,GSM989347,False
Solyc01g014060,1,1,1.156152,0.01858,GSM989347,False
Solyc01g080420,1,1,1.156152,0.01761,GSM989347,False
Solyc01g095700,1,1,1.156152,0.03815,GSM989347,False
Solyc01g100240,1,1,1.156152,0.01761,GSM989347,False
Solyc01g108360,1,1,1.156152,0.01761,GSM989347,False
Solyc01g108650,1,1,1.156152,0.03815,GSM989347,False
Solyc12g036180,1,1,1.155268,0.02138,GSM989347,False
Solyc12g036190,1,1,1.155268,0.02138,GSM989347,False
Solyc12g036200,1,1,1.155268,0.02138,GSM989347,False
Solyc12g056890,1,1,1.155268,0.02138,GSM989347,False
Solyc12g094380,1,1,1.155268,0.02138,GSM989347,False
Solyc09g075490,1,1,1.151494,0.04687,GSM989349,False
Solyc02g062460,1,1,1.150288,0.04054,GSM989349,False
Solyc02g086450,1,1,1.150288,0.03312,GSM989349,False
Solyc02g024020,1,1,1.146991,0.02184,GSM989347,False
Solyc02g065070,1,1,1.146991,0.04728,GSM989347,False
Solyc02g067060,1,1,1.146991,0.02184,GSM989347,False
Solyc02g067840,1,1,1.146991,0.00877,GSM989347,False
Solyc02g068200,1,1,1.146991,0.02184,GSM989347,False
Solyc02g068210,1,1,1.146991,0.02184,GSM989347,False
Solyc02g068220,1,1,1.146991,0.02184,GSM989347,False
Solyc02g083460,1,1,1.146991,0.04728,GSM989347,False
Solyc02g087740,1,1,1.146991,0.02184,GSM989347,False
Solyc02g090350,1,2,1.146991,0.03567,GSM989347,False
Solyc08g076310,1,1,1.145531,0.04687,GSM989349,False
Solyc08g080860,1,1,1.145531,0.04687,GSM989349,False
Solyc08g080870,1,1,1.145531,0.04687,GSM989349,False
Solyc12g006250,1,1,1.143553,0.04687,GSM989349,False
Solyc12g010060,1,1,1.143553,0.04687,GSM989349,False
Solyc12g010070,1,1,1.143553,0.04687,GSM989349,False
Solyc12g010380,1,1,1.143553,0.04687,GSM989349,False
Solyc12g010390,1,1,1.143553,0.04687,GSM989349,False
Solyc12g087820,1,1,1.143553,0.04687,GSM989349,False
Solyc12g087830,1,1,1.143553,0.04687,GSM989349,False
Solyc03g007020,1,1,1.142159,0.01761,GSM989347,False
Solyc03g033550,1,1,1.142159,0.01595,GSM989347,False
Solyc03g083910,1,1,1.142159,0.03815,GSM989347,False
