gene_id,protein_description,protein_log2_BR8_vs_MG,protein_measured,protein_de_log2_ratio,protein_de_p,protein_de_fdr,phosphosite_de_count,phosphosite_max_abs_log2_ratio,phosphosite_representative_log2_ratio,phosphosite_min_fdr,phosphosite_ids,protein_differential_BR8_vs_MG,phosphosite_differential_BR8_vs_MG
Solyc01g007630,"50S ribosomal protein L2 chloroplastic  IPR005880  Ribosomal protein L2, bacterial-type",-0.5291780869984042,True,,,,,,,,,False,False
Solyc01g007640,Ycf2  IPR008543  Chloroplast Ycf2,-0.3047447860084423,True,,,,,,,,,False,False
Solyc01g007670,"30S ribosomal protein S7 chloroplastic  IPR005717  Ribosomal protein S7, bacterial-type",-0.8082021154384373,True,-0.8083580038667494,1.44830753839854e-08,5.32143753670369e-08,,,,,,True,False
Solyc01g007740,Peroxiredoxin  IPR000866  Alkyl hydroperoxide reductase_ Thiol specific antioxidant_ Mal allergen,-0.02707864966377248,True,,,,,,,,,False,False
Solyc01g007760,Transcription factor E2F  IPR015633  E2F Family,0.5472277220244931,True,,,,,,,,,False,False
Solyc01g007790,UPF0554 protein C2orf43 homolog  IPR019363  Protein of unknown function DUF2305,0.22769317497767616,True,,,,,,,,,False,False
Solyc01g007860,"Ubiquitin-conjugating enzyme family protein-like  IPR000608  Ubiquitin-conjugating enzyme, E2",-0.1121749130483524,True,,,,1.0,0.5851781245483103,0.5851781245483103,1.75970962150892e-06,Solyc01g007860.2.1_S82,False,True
Solyc01g007880,"MORN repeat protein  IPR019746  Tubulin_FtsZ, N-terminal",0.3086470757609132,True,,,,,,,,,False,False
Solyc01g007900,Tobamovirus multiplication protein (Fragment)  IPR009457  Protein of unknown function DUF1084,-0.01606608682108995,True,,,,,,,,,False,False
Solyc01g007910,"Succinyl-CoA ligase  IPR005810  Succinyl-CoA ligase, alpha subunit",-0.1596028000357746,True,,,,,,,,,False,False
Solyc01g007920,Isochorismatase family protein  IPR000868  Isochorismatase-like,0.1500240894484346,True,,,,,,,,,False,False
Solyc01g007990,"RLK, Receptor like protein, putative resistance protein with an antifungal domain",0.06179802246165249,True,,,,,,,,,False,False
Solyc01g008000,ADP-ribosylation factor  IPR006688  ADP-ribosylation factor,-0.5060995977127156,True,,,,,,,,,False,False
Solyc01g008060,Phosphoglycerate mutase  IPR002156  Ribonuclease H,-0.7972013672416599,True,-0.7969578788840459,1.16883249838108e-08,4.40223665411676e-08,1.0,0.7904870051003876,0.7904870051003876,0.000869819965405889,Solyc01g008060.2.1_T99,True,True
Solyc01g008070,Alpha_beta superfamily hydrolase  IPR010765  Protein of unknown function DUF1350,1.455131136512076,True,1.4560294566754306,1.07655577028089e-14,3.62926405765433e-13,1.0,0.7545644351914298,-0.7545644351914298,6.12933544835264e-06,Solyc01g008070.2.1_T51,True,True
Solyc01g008090,Ribosomal protein S27  IPR000592  Ribosomal protein S27e,-0.7609804372837347,True,-0.7602512443865291,1.45358213729759e-09,7.02907401322146e-09,4.0,1.7198389585448872,1.7198389585448872,1.64807188538219e-09,Solyc01g008090.2.1_S29;Solyc01g008090.2.1_S80;Solyc01g008090.2.1_T76,True,True
Solyc01g008100,Transferase transferring glycosyl groups,-0.07392202406346111,True,,,,,,,,,False,False
Solyc01g008110,Cytochrome P450,0.4710616242925851,True,,,,,,,,,False,False
Solyc01g008140,Receptor kinase  IPR002290  Serine_threonine protein kinase,0.038029773175594674,True,,,,,,,,,False,False
Solyc01g008160,Tetratricopeptide repeat-containing protein  IPR011990  Tetratricopeptide-like helical,0.968010238660362,True,0.9678821717240669,1.27592040511977e-13,2.47067114612299e-12,,,,,,True,False
Solyc01g008170,"Zinc finger CCCH domain-containing protein 17  IPR000571  Zinc finger, CCCH-type",-0.7360821383047346,True,-0.7344305900546726,2.22063279482376e-08,7.85082906936898e-08,3.0,0.7511066554291072,0.7511066554291072,1.48097025148843e-05,Solyc01g008170.2.1_S272;S276;Solyc01g008170.2.1_S276,True,True
Solyc01g008230,"TCP family transcription factor  IPR005333  Transcription factor, TCP",-0.6735925000294435,True,-0.6751734142074544,4.60709932450097e-08,1.50543745574134e-07,,,,,,True,False
Solyc01g008250,"Thioredoxin X  IPR015467  Thioredoxin, core",-0.5149871404350831,True,,,,,,,,,False,False
Solyc01g008270,Prefoldin subunit 5  IPR011599  Prefoldin alpha subunit,-0.8957731078621815,True,-0.8893858676390978,8.42641585659295e-08,2.57721899977282e-07,,,,,,True,False
Solyc01g008280,"Serine_threonine-protein phosphatase 2A activator 2  IPR004327  Phosphotyrosyl phosphatase activator, PTPA",-0.317343941792827,True,,,,,,,,,False,False
Solyc01g008290,"Dihydroorotate dehydrogenase  IPR005719  Dihydroorotate dehydrogenase, class 2",-0.20132703071489352,True,,,,,,,,,False,False
Solyc01g008310,"Phenylalanyl-tRNA synthetase beta chain  IPR004531  Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae_euk cytosolic",-0.1209106185416841,True,,,,,,,,,False,False
Solyc01g008320,DDHD domain containing 1  IPR004177  DDHD,0.15982433196167792,True,,,,4.0,1.0383625161236327,1.0383625161236327,2.24001881369663e-06,Solyc01g008320.2.1_S130;Solyc01g008320.2.1_S506;S509;Solyc01g008320.2.1_S801;S804;Solyc01g008320.2.1_S804,False,True
Solyc01g008330,"Acetyl-CoA carboxylase biotin carboxylase  IPR004549  Acetyl-CoA carboxylase, biotin carboxylase",0.1153966395480483,True,,,,,,,,,False,False
Solyc01g008340,50S ribosomal protein L19  IPR001857  Ribosomal protein L19,-0.28615713404268317,True,,,,,,,,,False,False
Solyc01g008360,"Pre-mRNA branch site p14-like protein  IPR012677  Nucleotide-binding, alpha-beta plait",0.28080262935870587,True,,,,,,,,,False,False
Solyc01g008370,26S proteasome regulatory subunit  IPR000555  Mov34_MPN_PAD-1,-0.00010523427841195407,True,,,,,,,,,False,False
Solyc01g008440,Calcium-dependent protein kinase 8  IPR002290  Serine_threonine protein kinase,0.2868674661304956,True,,,,,,,,,False,False
Solyc01g008460,2Fe-2S ferredoxin  IPR001041  Ferredoxin,0.5040966442412521,True,,,,,,,,,False,False
Solyc01g008470,Non-selective cation channel-2 family  IPR004728  Translocation protein Sec62,1.4247471800906093,True,1.4238575920028043,1.25751906582162e-10,8.09328707966877e-10,,,,,,True,False
Solyc01g008490,"Nuclear transcription factor Y subunit A-1  IPR001289  CCAAT-binding transcription factor, subunit B",0.3203072094190033,True,,,,,,,,,False,False
Solyc01g008530,Cinnamoyl CoA reductase-like protein-binding domain,-0.759875529810502,True,-0.7602084456267929,2.72588001891331e-11,2.15740174604644e-10,,,,,,True,False
Solyc01g008550,Cinnamoyl CoA reductase-like protein-binding domain,-1.3267449176102868,True,-1.3265318984134569,8.47183463639344e-15,3.02400266057288e-13,,,,,,True,False
Solyc01g008560,NAD kinase 1  IPR002504  ATP-NAD_AcoX kinase,0.04222702251599699,True,,,,1.0,0.7400720026495949,0.7400720026495949,4.33049162767735e-06,Solyc01g008560.2.1_S9,False,True
Solyc01g008600,"Zinc finger CCCH domain-containing protein 53  IPR000571  Zinc finger, CCCH-type",-0.051979927500150166,True,,,,,,,,,False,False
Solyc01g008620,"Beta-1 3-glucanase  IPR000490  Glycoside hydrolase, family 17",0.39010681643486844,True,,,,1.0,0.9334699224531645,-0.9334699224531645,0.000241078839583012,Solyc01g008620.2.1_T290,False,True
Solyc01g008700,cDNA clone 001-102-C05 full insert sequence,0.01782195075160107,True,,,,,,,,,False,False
Solyc01g008710,"Mannan endo-1 4-beta-mannosidase  IPR018087  Glycoside hydrolase, family 5, conserved site  IPR013781  Glycoside hydrolase, subgroup, catalytic core",3.5212206875231966,True,3.5182800514694783,6.57908919360188e-16,4.08915697571563e-14,,,,,,True,False
Solyc01g008730,"BZIP transcription factor  IPR011616  bZIP transcription factor, bZIP-1",-0.3265941035919524,True,,,,2.0,0.8872188273724945,0.8872188273724945,3.89640993489385e-07,Solyc01g008730.2.1_S33,False,True
Solyc01g008770,Rho GTPase activating protein 12  IPR000198  RhoGAP,-1.103414444802389,True,-1.1030864757381866,1.51328455539242e-09,7.28211864013418e-09,3.0,1.1162445293045167,1.1162445293045167,1.24508872238052e-06,Solyc01g008770.2.1_S454;Solyc01g008770.2.1_S458;Solyc01g008770.2.1_T420,True,True
Solyc01g008790,Phosphoesterase family protein  IPR007312  Phosphoesterase,-1.7055728859388213,True,-1.7043367977111898,2.08418789821449e-11,1.72479162377378e-10,,,,,,True,False
Solyc01g008820,"Signal peptide peptidase family protein  IPR007369  Peptidase A22B, signal peptide peptidase",0.2536399305296328,True,,,,,,,,,False,False
Solyc01g008840,COP9 signalosome complex subunit 2  IPR013143  PCI_PINT associated module,-0.14412185684790832,True,,,,,,,,,False,False
Solyc01g008850,CBL-interacting protein kinase 18  IPR002290  Serine_threonine protein kinase,-0.263228568622054,True,,,,1.0,1.181801566541203,1.181801566541203,1.4445563889073e-06,Solyc01g008850.2.1_T172,False,True
Solyc01g008920,"NAD dependent epimerase_dehydratase family protein expressed  IPR013120  Male sterility, NAD-binding",-0.9589654643808236,True,-0.9591036921978336,9.41733759272583e-09,3.6439397703155e-08,,,,,,True,False
Solyc01g008950,Calmodulin 5_6_7_8-like protein  IPR011992  EF-Hand type,-0.16417880847016533,True,,,,2.0,0.7052290226622235,0.7052290226622235,2.77660425492117e-06,Solyc01g008950.2.1_S82,False,True
Solyc01g008960,Argonaute 4-like protein  IPR003165  Stem cell self-renewal protein Piwi,-0.9103750810641633,True,-0.9104454602462164,3.81633387957838e-12,4.14158431278299e-11,2.0,0.9298132429654038,0.9298132429654038,3.85532778821478e-06,Solyc01g008960.2.1_S151;S158;Solyc01g008960.2.1_S875;S879;S880,True,True
Solyc01g008970,"Heterogeneous nuclear ribonucleoprotein A3-like protein 2  IPR000504  RNA recognition motif, RNP-1",-0.45349205436859885,True,,,,,,,,,False,False
Solyc01g008990,THO complex subunit 7 homolog  IPR018018  Tho complex subunit 7,-0.28852849177310136,True,,,,,,,,,False,False
Solyc01g009010,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase  IPR004424  4-diphosphocytidyl-2C-methyl-D-erythritol kinase,1.2400336414696258,True,1.2396153554294145,4.11247650980536e-14,1.00284704167842e-12,,,,,,True,False
Solyc01g009020,"Cysteine proteinase inhibitor  IPR000010  Proteinase inhibitor I25, cystatin",-0.6944910141254961,True,-0.6811025865818778,3.37958655433132e-06,7.49819403267519e-06,,,,,,True,False
Solyc01g009030,Nuclear control of ATPase protein  IPR013946  Nuclear control of ATP synthase 2,0.2417562707508112,True,,,,,,,,,False,False
Solyc01g009050,"Molybdenum cofactor biosynthesis protein  IPR005110  MoeA, N-terminal, domain I and II",0.14272949745388266,True,,,,,,,,,False,False
Solyc01g009080,FHA domain containing protein  IPR000253  Forkhead-associated,-1.162060735302228,True,-1.1629123729749145,1.76235022387651e-09,8.26584105003403e-09,1.0,2.4124726721233847,2.4124726721233847,5.58574113118373e-10,Solyc01g009080.2.1_S90,True,True
Solyc01g009090,Serrate RNA effector molecule homolog,-0.15547647103630452,True,,,,,,,,,False,False
Solyc01g009100,Ribosomal protein L30  IPR000231  Ribosomal protein L30e,-0.20387652052152755,True,,,,,,,,,False,False
Solyc01g009110,Histone deacetylase family protein expressed  IPR000286  Histone deacetylase superfamily,0.4699835083614221,True,,,,,,,,,False,False
Solyc01g009120,Histone deacetylase family protein expressed  IPR000286  Histone deacetylase superfamily,0.37611806683206594,True,,,,,,,,,False,False
Solyc01g009180,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase  IPR006276  5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,0.2603535436899465,True,,,,,,,,,False,False
Solyc01g009200,Restricted tev movement 2  IPR008978  HSP20-like chaperone,-0.6709921830753361,True,-0.6702013267692578,6.36617162876831e-09,2.5719333380224e-08,2.0,1.5959587631582284,1.5959587631582284,1.6840223260399e-07,Solyc01g009200.2.1_S110;Solyc01g009200.2.1_T51,True,True
Solyc01g009230,Xanthine dehydrogenase_oxidase  IPR016208  Aldehyde oxidase_xanthine dehydrogenase,-0.8853923457804237,True,-0.8854299300758623,2.37414787535001e-11,1.91309395431649e-10,2.0,1.9669231285593882,1.9669231285593882,3.24570677888486e-11,Solyc01g009230.2.1_S569,True,True
Solyc01g009280,"Serine_threonine-protein phosphatase  IPR012391  Serine_threonine protein phosphatase, BSU1",-0.3105039985297478,True,,,,1.0,0.6150528184282458,0.6150528184282458,0.000386529116313998,,False,True
Solyc01g009290,Polyribonucleotide 5_apos-hydroxyl-kinase Clp1  IPR010655  Pre-mRNA cleavage complex II Clp1,-0.2492684601341186,True,,,,,,,,,False,False
Solyc01g009300,Serine_threonine kinase  IPR002290  Serine_threonine protein kinase,-0.84393318164357,True,-0.840075092387355,5.26420277998377e-06,1.12987766985017e-05,6.0,2.0505961525632133,-2.0505961525632133,9.4803365854813e-09,Solyc01g009300.2.1_S348;Solyc01g009300.2.1_S572;Solyc01g009300.2.1_S914;Solyc01g009300.2.1_T353;Solyc01g009300.2.1_T505,True,True
Solyc01g009310,Sterol reductase  IPR001171  Ergosterol biosynthesis ERG4_ERG24,-0.48007519778234753,True,,,,,,,,,False,False
Solyc01g009380,Nicalin  IPR008710  Nicastrin,-0.15231467277654206,True,,,,,,,,,False,False
Solyc01g009390,MRNA decapping enzyme  IPR010334  Dcp1-like decapping,-0.33242434106687,True,,,,,,,,,False,False
Solyc01g009420,Bifunctional polymyxin resistance arnA protein  IPR001509  NAD-dependent epimerase_dehydratase,0.6020240498894235,True,0.602259107952724,1.89494283667974e-10,1.16555376694875e-09,,,,,,True,False
Solyc01g009430,Os02g0448600 protein (Fragment),0.2287289768625413,True,,,,2.0,0.9173205676462962,0.9173205676462962,4.48503812201342e-07,Solyc01g009430.2.1_S58;Solyc01g009430.2.1_T47,False,True
Solyc01g009450,"Mitochondrial inner membrane protease ATP23  IPR019165  Peptidase M76, ATP23",-0.05616615275790908,True,,,,,,,,,False,False
Solyc01g009520,Ribosomal protein  IPR002143  Ribosomal protein L1,-0.4465411399651826,True,,,,,,,,,False,False
Solyc01g009630,"Cleavage and polyadenylation specificity factor subunit 5  IPR016706  Cleavage and polyadenylation specificity factor, 25 kDa subunit",0.10506852172244964,True,,,,,,,,,False,False
Solyc01g009780,LITAF-domain-containing protein  IPR006629  LPS-induced tumor necrosis factor alpha factor,0.008943836384946426,True,,,,,,,,,False,False
Solyc01g009810,"LRR receptor-like serine_threonine-protein kinase, RLP",0.31938591562129065,True,,,,,,,,,False,False
Solyc01g009820,Hydroxyproline-rich glycoprotein family protein,0.05290552408158039,True,,,,1.0,0.7999881632558367,-0.7999881632558367,7.2544092559923e-06,Solyc01g009820.2.1_S337,False,True
Solyc01g009970,Amidohydrolase 2  IPR006992  Amidohydrolase 2,0.3789392681039011,True,,,,,,,,,False,False
Solyc01g009990,"Peptidyl-prolyl cis-trans isomerase  IPR002130  Peptidyl-prolyl cis-trans isomerase, cyclophilin-type",-0.057403838199835924,True,,,,1.0,1.2954312036475542,1.2954312036475542,6.22796214135606e-09,Solyc01g009990.2.1_S36,False,True
Solyc01g010190,Unknown Protein,-0.08880704578528885,True,,,,,,,,,False,False
Solyc01g010200,LTRGag-pol-polymerase 3,-0.9426396937177499,True,-0.9449432430377449,3.31532995496969e-11,2.55675512536708e-10,,,,,,True,False
Solyc01g010250,6-phosphogluconolactonase  IPR005900  6-phosphogluconolactonase,-0.051766087008869664,True,,,,1.0,1.139532476428048,1.139532476428048,4.99311389174417e-09,Solyc01g010250.2.1_S265,False,True
Solyc01g010270,Nitrilase associated protein-like (Fragment),-1.3875932135519715,True,-1.382820321353639,1.55523445598173e-09,7.46378177363158e-09,1.0,0.731233968997397,0.731233968997397,6.33208168311345e-06,Solyc01g010270.2.1_S12,True,True
Solyc01g010310,Glucan endo-1 3-beta-glucosidase 3  IPR012946  X8,-0.5152762949038566,True,,,,,,,,,False,False
Solyc01g010360,14-3-3-like protein GF14 epsilon  IPR000308  14-3-3 protein,0.3354032611165576,True,,,,1.0,0.8182405625712391,-0.8182405625712391,1.6762417063281e-06,Solyc01g010360.2.1_S254,False,True
Solyc01g010440,Unknown Protein,0.08645360720597203,True,,,,3.0,1.2127076859199255,1.2127076859199255,4.14940450350069e-09,Solyc01g010440.2.1_T4;Solyc01g010440.2.1_T4;S7,False,True
Solyc01g010460,Unknown Protein,0.2444072128356761,True,,,,,,,,,False,False
Solyc01g010580,"Ribosomal protein  IPR002942  RNA-binding S4  IPR018079  Ribosomal protein S4, conserved site  IPR001912  Ribosomal protein S4",-0.6635561926787271,True,-0.6631438265033386,8.22483167434273e-10,4.27502303992489e-09,,,,,,True,False
Solyc01g010590,"Peptidyl-prolyl cis-trans isomerase A  IPR002130  Peptidyl-prolyl cis-trans isomerase, cyclophilin-type",-0.5087639792660202,True,,,,,,,,,False,False
Solyc01g010640,Uncharacterized membrane protein  IPR001395  Aldo_keto reductase,-2.016692636113407,True,-2.0119977509502043,1.3991449391721e-11,1.23614316295842e-10,,,,,,True,False
Solyc01g010660,Receptor-like protein kinase At3g21340  IPR002290  Serine_threonine protein kinase,-0.020501079387623723,True,,,,1.0,0.7944713439869142,0.7944713439869142,2.12836828508421e-05,Solyc01g010660.2.1_S388;S392,False,True
Solyc01g010700,"AKIN gamma  IPR000644  Cystathionine beta-synthase, core",0.09982348544640658,True,,,,,,,,,False,False
Solyc01g010710,"Serine carboxypeptidase 1  IPR001563  Peptidase S10, serine carboxypeptidase",-0.6734807229489721,True,-0.673913200432247,1.40088584954924e-06,3.34346762373622e-06,,,,,,True,False
Solyc01g010750,Stress responsive protein  IPR008997  Ricin B-related lectin,-0.11712259139442846,True,,,,2.0,0.6932911759327025,0.6932911759327025,4.36781974110536e-06,Solyc01g010750.2.1_T83,False,True
Solyc01g010760,"Porin_voltage-dependent anion-selective channel protein  IPR001925  Porin, eukaryotic type",0.9427493154137254,True,0.9445322987938791,1.93193571965761e-11,1.6168591973933e-10,,,,,,True,False
Solyc01g010810,"RAN guanine nucleotide release factor  IPR016123  Mog1_PsbP, alpha_beta_alpha sandwich",0.013825587990315425,True,,,,,,,,,False,False
Solyc01g010820,"Cullin C  IPR001373  Cullin, N-terminal",-0.39529050627112056,True,,,,,,,,,False,False
Solyc01g010830,"HAD-superfamily hydrolase  IPR011949  HAD-superfamily hydrolase, subfamily IA, REG-2-like",0.38687088746501674,True,,,,,,,,,False,False
Solyc01g010870,"Dehydration-responsive family protein  IPR004159  Protein of unknown function DUF248, methyltransferase putative",0.007700667006808755,True,,,,,,,,,False,False
Solyc01g010940,Transmembrane emp24 domain-containing protein 10  IPR000348  emp24_gp25L_p24,0.5670797847512362,True,,,,,,,,,False,False
Solyc01g010950,Kinase family protein  IPR016253  Integrin-linked protein kinase,0.5159828095078727,True,,,,,,,,,False,False
Solyc01g011000,"Eukaryotic translation initiation factor 5A  IPR001884  Translation elongation factor, IF5A",-0.25699678471129533,True,,,,,,,,,False,False
